,year,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgMade,threeMade,dq,mpg,ppg,apg,rpg,spg,bpg,pfpg,fg%,3p%,ft%,orpg,drpg,percentage_pointsFromFieldGoal,percentage_pointsFromFreeThrow,height,weight,coachStint,coachWon,coachLost,coach W/L Ratio,playoff,o_fga,o_fta,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,homeW_ratio,awayW_ratio,min,o_fg%,o_ft%,o_3p%,d_fg%,d_ft%,d_3p%,confID_EA,confID_WE,tmID_encoded,playerID_encoded,coachID_encoded
2029,4,59,2,8,21,6,2,11,16,19,12,0,8.25,2.95,1.05,0.5,0.3,0.1,0.8,35.84905660377358,30.0,90.0,0.1,0.4,11.864406779661016,15.254237288135592,68.0,144.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,285,45
2030,4,413,55,72,86,39,7,53,95,172,32,1,32.60606060606061,12.515151515151516,2.606060606060606,3.8484848484848486,1.181818181818182,0.2121212121212121,2.878787878787879,45.0261780104712,35.95505617977528,69.81132075471697,1.6666666666666667,2.1818181818181817,33.89830508474576,8.958837772397095,69.0,140.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,323,45
2031,4,213,62,90,35,18,24,41,101,83,5,0,25.0,6.264705882352941,1.0294117647058822,4.470588235294118,0.5294117647058824,0.7058823529411765,2.9705882352941178,37.72727272727273,41.66666666666667,75.0,1.8235294117647056,2.647058823529412,36.61971830985916,19.718309859154928,74.0,160.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,362,45
2032,4,86,19,33,16,15,1,20,28,31,2,0,9.6,2.8666666666666667,0.5333333333333333,1.7333333333333334,0.5,0.0333333333333333,0.9333333333333332,39.74358974358975,15.384615384615383,66.66666666666666,0.6333333333333333,1.1,33.72093023255814,25.58139534883721,72.0,160.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,372,45
2033,4,49,10,16,1,3,2,14,35,20,0,0,7.882352941176471,2.8823529411764706,0.0588235294117647,1.5294117647058822,0.1764705882352941,0.1176470588235294,2.0588235294117645,50.0,0.0,45.0,0.5882352941176471,0.9411764705882352,40.81632653061224,18.367346938775512,76.0,200.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,410,45
2034,4,104,21,44,10,11,9,26,44,41,5,0,13.612903225806452,3.3548387096774195,0.3225806451612903,2.096774193548387,0.3548387096774194,0.2903225806451613,1.4193548387096775,34.166666666666664,14.705882352941178,50.0,0.6774193548387096,1.4193548387096775,34.61538461538461,16.346153846153847,74.0,173.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,427,45
2035,4,20,5,5,3,1,0,5,4,7,4,0,7.769230769230769,1.5384615384615383,0.2307692307692307,0.7692307692307693,0.0769230769230769,0.0,0.3076923076923077,23.33333333333333,33.33333333333333,100.0,0.3846153846153846,0.3846153846153846,15.0,10.0,71.0,160.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,504,45
2036,4,11,0,2,1,0,0,2,3,2,1,0,5.0,1.8333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.5,50.0,50.0,100.0,0.0,0.3333333333333333,9.090909090909092,54.54545454545454,69.0,145.0,0,9,25,0.36,0,2191,507,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,0.176,0.353,6875,40.89,75.15,31.09,44.71,73.66,35.48,True,False,19,552,45
2037,5,446,28,115,91,69,34,80,98,159,21,0,30.147058823529413,13.117647058823527,2.676470588235294,4.205882352941177,2.0294117647058822,1.0,2.8823529411764706,41.8421052631579,37.5,71.81208053691275,0.8235294117647058,3.3823529411764706,30.94170403587444,23.99103139013453,71.0,160.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,35,0
2038,5,104,9,41,42,13,2,33,21,35,13,0,14.26923076923077,4.0,1.6153846153846154,1.9230769230769231,0.5,0.0769230769230769,0.8076923076923077,39.77272727272727,46.42857142857143,87.5,0.3461538461538461,1.5769230769230769,21.15384615384616,20.192307692307693,70.0,134.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,65,0
2039,5,28,8,9,4,1,4,11,13,11,0,0,8.846153846153847,2.1538461538461537,0.3076923076923077,1.3076923076923077,0.0769230769230769,0.3076923076923077,1.0,40.74074074074074,0.0,54.54545454545454,0.6153846153846154,0.6923076923076923,39.285714285714285,21.428571428571427,75.0,180.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,91,0
2040,5,254,17,47,78,20,3,37,61,87,40,0,25.225806451612904,8.193548387096774,2.5161290322580645,2.064516129032258,0.6451612903225806,0.0967741935483871,1.967741935483871,38.15789473684211,33.61344537815126,72.72727272727273,0.5483870967741935,1.5161290322580645,18.50393700787401,15.748031496062993,72.0,155.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,113,0
2041,5,0,0,4,2,0,1,2,0,0,0,0,6.0,0.0,0.5,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,158.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,179,0
2042,5,437,51,140,56,39,18,57,67,162,7,0,34.82608695652174,19.0,2.4347826086956523,8.304347826086957,1.6956521739130437,0.782608695652174,2.9130434782608696,40.19851116625311,41.17647058823529,80.3030303030303,2.217391304347826,6.086956521739131,35.46910755148742,24.25629290617849,74.0,172.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,212,0
2043,5,135,7,30,45,20,1,28,21,57,10,0,16.2,5.4,1.8,1.48,0.8,0.04,0.84,42.22222222222222,40.0,68.75,0.28,1.2,34.81481481481482,8.148148148148149,66.0,118.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,229,0
2044,5,293,63,68,37,15,18,52,89,104,0,0,24.264705882352946,8.617647058823529,1.088235294117647,3.852941176470588,0.4411764705882353,0.5294117647058824,2.617647058823529,40.625,0.0,76.57657657657657,1.8529411764705883,2.0,35.49488054607509,29.01023890784983,75.0,185.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,319,0
2045,5,160,35,28,43,18,3,27,60,72,5,0,19.303030303030305,4.848484848484849,1.303030303030303,1.9090909090909087,0.5454545454545454,0.0909090909090909,1.818181818181818,43.11377245508982,26.31578947368421,78.57142857142857,1.0606060606060606,0.8484848484848485,41.875,6.875000000000001,69.0,140.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,323,0
2046,5,184,40,100,36,25,16,30,85,81,0,1,24.51515151515152,5.575757575757576,1.0909090909090908,4.242424242424242,0.7575757575757576,0.4848484848484848,2.575757575757576,46.285714285714285,0.0,55.00000000000001,1.2121212121212122,3.0303030303030303,44.02173913043478,11.956521739130435,74.0,160.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,362,0
2047,5,169,53,101,18,18,16,37,99,63,0,0,21.06451612903226,5.451612903225806,0.5806451612903226,4.967741935483871,0.5806451612903226,0.5161290322580645,3.193548387096774,50.0,0.0,57.333333333333336,1.7096774193548387,3.2580645161290325,37.278106508875744,25.44378698224852,76.0,200.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,410,0
2048,5,115,26,43,15,17,12,21,38,42,9,0,13.89655172413793,3.965517241379312,0.5172413793103449,2.3793103448275863,0.5862068965517241,0.4137931034482758,1.3103448275862069,40.77669902912621,56.25,64.70588235294117,0.896551724137931,1.4827586206896552,28.695652173913043,19.13043478260869,74.0,173.0,0,17,17,1.0,1,2088,661,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,0.647,0.353,6850,41.81,71.71,37.1,42.92,74.34,34.35,True,False,19,427,0
2049,6,2,0,0,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,73.0,175.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,7,1
2050,6,422,25,105,90,45,9,63,87,155,32,0,33.833333333333336,14.066666666666666,3.0,4.333333333333333,1.5,0.3,2.9,37.99019607843137,31.683168316831683,76.19047619047619,0.8333333333333334,3.5,29.14691943127962,18.95734597156398,71.0,160.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,35,1
2051,6,2,0,0,0,2,0,2,0,1,0,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,70.0,134.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,65,1
2052,6,14,2,4,1,1,0,4,9,6,0,0,5.083333333333333,1.1666666666666667,0.0833333333333333,0.5,0.0833333333333333,0.0,0.75,42.85714285714285,0.0,66.66666666666666,0.1666666666666666,0.3333333333333333,42.85714285714285,14.285714285714285,75.0,180.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,91,1
2053,6,9,1,5,10,5,0,4,5,4,1,0,8.25,1.125,1.25,0.75,0.625,0.0,0.625,15.384615384615383,11.11111111111111,0.0,0.125,0.625,33.33333333333333,0.0,66.0,118.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,229,1
2054,6,315,13,91,177,44,1,88,99,125,13,2,28.61764705882353,9.264705882352942,5.205882352941177,3.0588235294117645,1.2941176470588236,0.0294117647058823,2.911764705882353,45.78754578754579,30.23255813953488,78.78787878787878,0.3823529411764705,2.676470588235294,35.55555555555556,16.507936507936506,63.0,132.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,243,1
2055,6,113,4,7,10,2,0,6,15,37,35,0,7.666666666666667,3.7666666666666666,0.3333333333333333,0.3666666666666666,0.0666666666666666,0.0,0.5,46.83544303797469,46.66666666666666,80.0,0.1333333333333333,0.2333333333333333,1.7699115044247788,3.5398230088495577,68.0,145.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,255,1
2056,6,397,82,117,25,31,14,61,113,150,4,1,30.91176470588235,11.676470588235292,0.7352941176470589,5.852941176470588,0.9117647058823528,0.4117647058823529,3.323529411764706,49.18032786885246,25.0,67.3913043478261,2.411764705882353,3.4411764705882355,36.775818639798494,23.425692695214103,75.0,185.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,319,1
2057,6,153,24,35,44,26,3,28,53,68,9,0,14.705882352941176,4.5,1.2941176470588236,1.7352941176470589,0.7647058823529411,0.088235294117647,1.5588235294117647,42.5,37.5,80.0,0.7058823529411765,1.0294117647058822,38.56209150326798,5.228758169934641,69.0,140.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,323,1
2058,6,394,45,127,58,57,18,75,117,138,39,4,32.39393939393939,11.93939393939394,1.7575757575757576,5.212121212121212,1.7272727272727273,0.5454545454545454,3.5454545454545454,41.69184290030212,32.77310924369748,79.7979797979798,1.3636363636363635,3.8484848484848486,25.12690355329949,20.050761421319795,73.0,185.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,326,1
2059,6,108,21,62,25,15,9,23,56,47,6,0,17.323529411764707,3.176470588235294,0.7352941176470589,2.4411764705882355,0.4411764705882353,0.2647058823529412,1.6470588235294117,39.49579831932773,27.27272727272727,100.0,0.6176470588235294,1.8235294117647056,37.96296296296296,7.4074074074074066,74.0,160.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,362,1
2060,6,88,15,30,6,10,11,17,50,29,0,0,10.851851851851851,3.259259259259259,0.2222222222222222,1.6666666666666667,0.3703703703703703,0.4074074074074074,1.851851851851852,48.333333333333336,0.0,48.38709677419355,0.5555555555555556,1.1111111111111112,32.95454545454545,34.090909090909086,76.0,200.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,410,1
2061,6,246,34,94,71,22,11,46,93,87,42,0,30.47058823529412,7.235294117647059,2.088235294117647,3.764705882352941,0.6470588235294118,0.3235294117647059,2.735294117647059,45.78947368421053,42.0,65.21739130434783,1.0,2.764705882352941,18.29268292682927,12.195121951219512,70.0,145.0,0,16,18,0.8888888888888888,0,1968,546,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,0.588,0.353,6900,43.04,71.06,35.49,44.5,75.46,34.64,True,False,19,429,1
2062,7,614,23,126,98,59,25,90,92,232,37,4,31.0625,19.1875,3.0625,4.65625,1.84375,0.78125,2.875,49.46695095948827,36.27450980392157,75.83892617449665,0.71875,3.9375,31.75895765472313,18.403908794788272,71.0,160.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,35,1
2063,7,54,7,13,36,18,0,18,36,14,1,0,7.541666666666667,2.25,1.5,0.8333333333333334,0.75,0.0,1.5,25.925925925925924,8.333333333333332,80.64516129032258,0.2916666666666667,0.5416666666666666,24.07407407407408,46.2962962962963,68.0,163.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,48,1
2064,7,112,37,50,10,12,2,35,58,48,0,2,12.692307692307692,4.307692307692308,0.3846153846153846,3.3461538461538463,0.4615384615384615,0.0769230769230769,2.230769230769231,44.85981308411215,0.0,80.0,1.4230769230769231,1.9230769230769231,42.85714285714285,14.285714285714285,71.0,206.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,76,1
2065,7,57,9,7,3,4,2,10,13,19,3,0,7.619047619047619,2.7142857142857144,0.1428571428571428,0.7619047619047619,0.1904761904761904,0.0952380952380952,0.6190476190476191,38.775510204081634,25.0,88.88888888888889,0.4285714285714285,0.3333333333333333,28.07017543859649,28.07017543859649,69.0,158.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,232,1
2066,7,71,0,12,8,2,2,5,16,23,22,0,5.03125,2.21875,0.25,0.375,0.0625,0.0625,0.5,50.0,52.38095238095239,75.0,0.0,0.375,1.4084507042253522,4.225352112676056,68.0,145.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,255,1
2067,7,405,84,140,45,34,26,62,109,153,0,1,29.38235294117647,11.911764705882351,1.3235294117647058,6.588235294117647,1.0,0.7647058823529411,3.2058823529411766,52.04081632653062,0.0,65.56291390728477,2.4705882352941178,4.117647058823529,37.77777777777778,24.444444444444443,75.0,185.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,319,1
2068,7,206,36,55,59,34,4,49,73,84,12,1,19.352941176470587,6.0588235294117645,1.7352941176470589,2.676470588235294,1.0,0.1176470588235294,2.147058823529412,49.122807017543856,40.0,89.65517241379311,1.0588235294117647,1.6176470588235294,34.95145631067961,12.62135922330097,69.0,140.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,323,1
2069,7,335,23,89,48,35,17,67,87,125,34,2,29.347826086956523,14.565217391304348,2.0869565217391304,4.869565217391305,1.5217391304347827,0.7391304347826086,3.782608695652174,47.16981132075472,43.03797468354431,80.95238095238095,1.0,3.869565217391304,27.164179104477608,15.223880597014924,73.0,185.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,326,1
2070,7,199,18,52,49,33,0,27,83,74,26,2,26.925925925925927,7.37037037037037,1.8148148148148149,2.592592592592593,1.2222222222222223,0.0,3.074074074074074,40.21739130434783,28.26086956521739,80.64516129032258,0.6666666666666666,1.9259259259259256,24.12060301507537,12.562814070351758,71.0,155.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,400,1
2071,7,301,69,134,36,28,21,72,118,112,0,2,26.029411764705884,8.852941176470589,1.0588235294117647,5.970588235294118,0.8235294117647058,0.6176470588235294,3.4705882352941178,51.85185185185185,0.0,61.6,2.0294117647058822,3.941176470588236,37.2093023255814,25.58139534883721,76.0,200.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,410,1
2072,7,364,13,76,183,44,11,77,81,118,52,1,28.676470588235293,10.705882352941176,5.382352941176471,2.617647058823529,1.2941176470588236,0.3235294117647059,2.3823529411764706,37.10691823899371,34.437086092715234,82.6086956521739,0.3823529411764705,2.235294117647059,18.13186813186813,20.87912087912088,72.0,169.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,466,1
2073,7,29,11,16,1,3,3,4,18,14,0,0,6.5625,1.8125,0.0625,1.6875,0.1875,0.1875,1.125,53.84615384615385,0.0,50.0,0.6875,1.0,48.27586206896552,3.4482758620689653,79.0,170.0,0,18,16,1.125,1,2199,715,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,0.765,0.294,6850,46.2,73.85,35.82,43.24,74.62,36.89,True,False,19,467,1
2074,8,622,25,114,99,64,24,94,105,224,47,2,35.42424242424242,18.848484848484848,3.0,4.212121212121212,1.93939393939394,0.7272727272727273,3.1818181818181817,41.55844155844156,32.19178082191781,84.66666666666667,0.7575757575757576,3.4545454545454546,28.45659163987138,20.418006430868168,71.0,160.0,1,0,4,0.0,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,35,1
2075,8,622,25,114,99,64,24,94,105,224,47,2,35.42424242424242,18.848484848484848,3.0,4.212121212121212,1.93939393939394,0.7272727272727273,3.1818181818181817,41.55844155844156,32.19178082191781,84.66666666666667,0.7575757575757576,3.4545454545454546,28.45659163987138,20.418006430868168,71.0,160.0,2,16,14,1.1428571428571428,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,35,41
2076,8,107,13,50,48,22,5,37,55,35,6,0,14.0,3.566666666666667,1.6,2.1,0.7333333333333333,0.1666666666666666,1.8333333333333333,32.407407407407405,22.22222222222222,83.78378378378379,0.4333333333333333,1.6666666666666667,27.10280373831776,28.971962616822427,68.0,163.0,1,0,4,0.0,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,48,1
2077,8,107,13,50,48,22,5,37,55,35,6,0,14.0,3.566666666666667,1.6,2.1,0.7333333333333333,0.1666666666666666,1.8333333333333333,32.407407407407405,22.22222222222222,83.78378378378379,0.4333333333333333,1.6666666666666667,27.10280373831776,28.971962616822427,68.0,163.0,2,16,14,1.1428571428571428,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,48,41
2078,8,325,42,79,54,23,7,47,92,98,12,1,24.870967741935484,10.483870967741936,1.7419354838709675,3.903225806451613,0.7419354838709677,0.2258064516129032,2.967741935483871,45.794392523364486,40.0,79.05405405405406,1.3548387096774193,2.548387096774193,26.461538461538463,36.0,72.0,177.0,1,0,4,0.0,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,111,1
2079,8,325,42,79,54,23,7,47,92,98,12,1,24.870967741935484,10.483870967741936,1.7419354838709675,3.903225806451613,0.7419354838709677,0.2258064516129032,2.967741935483871,45.794392523364486,40.0,79.05405405405406,1.3548387096774193,2.548387096774193,26.461538461538463,36.0,72.0,177.0,2,16,14,1.1428571428571428,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,111,41
2080,8,54,16,25,3,5,12,4,28,19,0,0,7.428571428571429,2.571428571428572,0.1428571428571428,1.9523809523809523,0.238095238095238,0.5714285714285714,1.3333333333333333,42.22222222222222,0.0,76.19047619047619,0.7619047619047619,1.1904761904761905,35.18518518518518,29.629629629629623,79.0,225.0,1,0,4,0.0,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,178,1
2081,8,54,16,25,3,5,12,4,28,19,0,0,7.428571428571429,2.571428571428572,0.1428571428571428,1.9523809523809523,0.238095238095238,0.5714285714285714,1.3333333333333333,42.22222222222222,0.0,76.19047619047619,0.7619047619047619,1.1904761904761905,35.18518518518518,29.629629629629623,79.0,225.0,2,16,14,1.1428571428571428,0,2170,839,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,0.471,0.471,6900,40.41,79.62,30.87,41.7,76.9,33.65,True,False,19,178,41
